"OrderID","CustomerID","OrderDate","TotalAmount","Status"
"503","3","12/30/2025 07:00:00","571.33","Shipped"
"504","4","12/30/2025 00:00:00","588.44","Cancelled"
"505","5","12/29/2025 17:00:00","605.55","New"
"506","6","12/29/2025 10:00:00","622.66","Paid"
"507","7","12/29/2025 03:00:00","639.77","Shipped"
"508","8","12/28/2025 20:00:00","656.88","Cancelled"
"509","9","12/28/2025 13:00:00","673.99","New"
"510","10","12/28/2025 06:00:00","690.10","Paid"
"511","11","12/27/2025 23:00:00","707.21","Shipped"
"512","12","12/27/2025 16:00:00","724.32","Cancelled"
"513","13","12/27/2025 09:00:00","741.43","New"
"514","14","12/27/2025 02:00:00","758.54","Paid"
"515","15","12/26/2025 19:00:00","775.65","Shipped"
"516","16","12/26/2025 12:00:00","792.76","Cancelled"
"517","17","12/26/2025 05:00:00","809.87","New"
"518","18","12/25/2025 22:00:00","826.98","Paid"
"519","19","12/25/2025 15:00:00","843.09","Shipped"
"520","20","12/25/2025 08:00:00","860.20","Cancelled"
"521","21","12/25/2025 01:00:00","877.31","New"
"522","22","12/24/2025 18:00:00","894.42","Paid"
"523","23","12/24/2025 11:00:00","911.53","Shipped"
"524","24","12/24/2025 04:00:00","928.64","Cancelled"
"525","25","12/23/2025 21:00:00","945.75","New"
"526","26","12/23/2025 14:00:00","962.86","Paid"
"527","27","12/23/2025 07:00:00","979.97","Shipped"
"528","28","12/23/2025 00:00:00","996.08","Cancelled"
"529","29","12/22/2025 17:00:00","1013.19","New"
"530","30","12/22/2025 10:00:00","1030.30","Paid"
"531","31","12/22/2025 03:00:00","1047.41","Shipped"
"532","32","12/21/2025 20:00:00","1064.52","Cancelled"
"533","33","12/21/2025 13:00:00","1081.63","New"
"534","34","12/21/2025 06:00:00","1098.74","Paid"
"535","35","12/20/2025 23:00:00","1115.85","Shipped"
"536","36","12/20/2025 16:00:00","1132.96","Cancelled"
"537","37","12/20/2025 09:00:00","1149.07","New"
"538","38","12/20/2025 02:00:00","1166.18","Paid"
"539","39","12/19/2025 19:00:00","1183.29","Shipped"
"540","40","12/19/2025 12:00:00","1200.40","Cancelled"
"541","41","12/19/2025 05:00:00","1217.51","New"
"542","42","12/18/2025 22:00:00","1234.62","Paid"
"543","43","12/18/2025 15:00:00","1251.73","Shipped"
"544","44","12/18/2025 08:00:00","1268.84","Cancelled"
"545","45","12/18/2025 01:00:00","1285.95","New"
"546","46","12/17/2025 18:00:00","1302.06","Paid"
"547","47","12/17/2025 11:00:00","1319.17","Shipped"
"548","48","12/17/2025 04:00:00","1336.28","Cancelled"
"549","49","12/16/2025 21:00:00","1353.39","New"
"550","50","12/16/2025 14:00:00","1370.50","Paid"
"551","51","12/16/2025 07:00:00","1387.61","Shipped"
"552","52","12/16/2025 00:00:00","1404.72","Cancelled"
"553","53","12/15/2025 17:00:00","1421.83","New"
"554","54","12/15/2025 10:00:00","1438.94","Paid"
"555","55","12/15/2025 03:00:00","1455.05","Shipped"
"556","56","12/14/2025 20:00:00","1472.16","Cancelled"
"557","57","12/14/2025 13:00:00","1489.27","New"
"558","58","12/14/2025 06:00:00","1506.38","Paid"
"559","59","12/13/2025 23:00:00","1523.49","Shipped"
"560","60","12/13/2025 16:00:00","1540.60","Cancelled"
"561","61","12/13/2025 09:00:00","1557.71","New"
"562","62","12/13/2025 02:00:00","1574.82","Paid"
"563","63","12/12/2025 19:00:00","1591.93","Shipped"
"564","64","12/12/2025 12:00:00","1608.04","Cancelled"
"565","65","12/12/2025 05:00:00","1625.15","New"
"566","66","12/11/2025 22:00:00","1642.26","Paid"
"567","67","12/11/2025 15:00:00","1659.37","Shipped"
"568","68","12/11/2025 08:00:00","1676.48","Cancelled"
"569","69","12/11/2025 01:00:00","1693.59","New"
"570","70","12/10/2025 18:00:00","1710.70","Paid"
"571","71","12/10/2025 11:00:00","1727.81","Shipped"
"572","72","12/10/2025 04:00:00","1744.92","Cancelled"
"573","73","12/09/2025 21:00:00","1761.03","New"
"574","74","12/09/2025 14:00:00","1778.14","Paid"
"575","75","12/09/2025 07:00:00","1795.25","Shipped"
"576","76","12/09/2025 00:00:00","1812.36","Cancelled"
"577","77","12/08/2025 17:00:00","1829.47","New"
"578","78","12/08/2025 10:00:00","1846.58","Paid"
"579","79","12/08/2025 03:00:00","1863.69","Shipped"
"580","80","12/07/2025 20:00:00","1880.80","Cancelled"
"581","81","12/07/2025 13:00:00","1897.91","New"
"582","82","12/07/2025 06:00:00","1914.02","Paid"
"583","83","12/06/2025 23:00:00","1931.13","Shipped"
"584","84","12/06/2025 16:00:00","1948.24","Cancelled"
"585","85","12/06/2025 09:00:00","1965.35","New"
"586","86","12/06/2025 02:00:00","1982.46","Paid"
"587","87","12/05/2025 19:00:00","1999.57","Shipped"
"588","88","12/05/2025 12:00:00","2016.68","Cancelled"
"589","89","12/05/2025 05:00:00","33.79","New"
"590","90","12/04/2025 22:00:00","50.90","Paid"
"591","91","12/04/2025 15:00:00","67.01","Shipped"
"592","92","12/04/2025 08:00:00","84.12","Cancelled"
"593","93","12/04/2025 01:00:00","101.23","New"
"594","94","12/03/2025 18:00:00","118.34","Paid"
"595","95","12/03/2025 11:00:00","135.45","Shipped"
"596","96","12/03/2025 04:00:00","152.56","Cancelled"
"597","97","12/02/2025 21:00:00","169.67","New"
"598","98","12/02/2025 14:00:00","186.78","Paid"
"599","99","12/02/2025 07:00:00","203.89","Shipped"
"600","100","12/02/2025 00:00:00","220.00","Cancelled"
"601","101","12/01/2025 17:00:00","237.11","New"
"602","102","12/01/2025 10:00:00","254.22","Paid"
"603","103","12/01/2025 03:00:00","271.33","Shipped"
"604","104","11/30/2025 20:00:00","288.44","Cancelled"
"605","105","11/30/2025 13:00:00","305.55","New"
"606","106","11/30/2025 06:00:00","322.66","Paid"
"607","107","11/29/2025 23:00:00","339.77","Shipped"
"608","108","11/29/2025 16:00:00","356.88","Cancelled"
"609","109","11/29/2025 09:00:00","373.99","New"
"610","110","11/29/2025 02:00:00","390.10","Paid"
"611","111","11/28/2025 19:00:00","407.21","Shipped"
"612","112","11/28/2025 12:00:00","424.32","Cancelled"
"613","113","11/28/2025 05:00:00","441.43","New"
"614","114","11/27/2025 22:00:00","458.54","Paid"
"615","115","11/27/2025 15:00:00","475.65","Shipped"
"616","116","11/27/2025 08:00:00","492.76","Cancelled"
"617","117","11/27/2025 01:00:00","509.87","New"
"618","118","11/26/2025 18:00:00","526.98","Paid"
"619","119","11/26/2025 11:00:00","543.09","Shipped"
"620","120","11/26/2025 04:00:00","560.20","Cancelled"
"621","121","11/25/2025 21:00:00","577.31","New"
"622","122","11/25/2025 14:00:00","594.42","Paid"
"623","123","11/25/2025 07:00:00","611.53","Shipped"
"624","124","11/25/2025 00:00:00","628.64","Cancelled"
"625","125","11/24/2025 17:00:00","645.75","New"
"626","126","11/24/2025 10:00:00","662.86","Paid"
"627","127","11/24/2025 03:00:00","679.97","Shipped"
"628","128","11/23/2025 20:00:00","696.08","Cancelled"
"629","129","11/23/2025 13:00:00","713.19","New"
"630","130","11/23/2025 06:00:00","730.30","Paid"
"631","131","11/22/2025 23:00:00","747.41","Shipped"
"632","132","11/22/2025 16:00:00","764.52","Cancelled"
"633","133","11/22/2025 09:00:00","781.63","New"
"634","134","11/22/2025 02:00:00","798.74","Paid"
"635","135","11/21/2025 19:00:00","815.85","Shipped"
"636","136","11/21/2025 12:00:00","832.96","Cancelled"
"637","137","11/21/2025 05:00:00","849.07","New"
"638","138","11/20/2025 22:00:00","866.18","Paid"
"639","139","11/20/2025 15:00:00","883.29","Shipped"
"640","140","11/20/2025 08:00:00","900.40","Cancelled"
"641","141","11/20/2025 01:00:00","917.51","New"
"642","142","11/19/2025 18:00:00","934.62","Paid"
"643","143","11/19/2025 11:00:00","951.73","Shipped"
"644","144","11/19/2025 04:00:00","968.84","Cancelled"
"645","145","11/18/2025 21:00:00","985.95","New"
"646","146","11/18/2025 14:00:00","1002.06","Paid"
"647","147","11/18/2025 07:00:00","1019.17","Shipped"
"648","148","11/18/2025 00:00:00","1036.28","Cancelled"
"649","149","11/17/2025 17:00:00","1053.39","New"
"650","150","11/17/2025 10:00:00","1070.50","Paid"
"651","151","11/17/2025 03:00:00","1087.61","Shipped"
"652","152","11/16/2025 20:00:00","1104.72","Cancelled"
"653","153","11/16/2025 13:00:00","1121.83","New"
"654","154","11/16/2025 06:00:00","1138.94","Paid"
"655","155","11/15/2025 23:00:00","1155.05","Shipped"
"656","156","11/15/2025 16:00:00","1172.16","Cancelled"
"657","157","11/15/2025 09:00:00","1189.27","New"
"658","158","11/15/2025 02:00:00","1206.38","Paid"
"659","159","11/14/2025 19:00:00","1223.49","Shipped"
"660","160","11/14/2025 12:00:00","1240.60","Cancelled"
"661","161","11/14/2025 05:00:00","1257.71","New"
"662","162","11/13/2025 22:00:00","1274.82","Paid"
"663","163","11/13/2025 15:00:00","1291.93","Shipped"
"664","164","11/13/2025 08:00:00","1308.04","Cancelled"
"665","165","11/13/2025 01:00:00","1325.15","New"
"666","166","11/12/2025 18:00:00","1342.26","Paid"
"667","167","11/12/2025 11:00:00","1359.37","Shipped"
"668","168","11/12/2025 04:00:00","1376.48","Cancelled"
"669","169","11/11/2025 21:00:00","1393.59","New"
"670","170","11/11/2025 14:00:00","1410.70","Paid"
"671","171","11/11/2025 07:00:00","1427.81","Shipped"
"672","172","11/11/2025 00:00:00","1444.92","Cancelled"
"673","173","11/10/2025 17:00:00","1461.03","New"
"674","174","11/10/2025 10:00:00","1478.14","Paid"
"675","175","11/10/2025 03:00:00","1495.25","Shipped"
"676","176","11/09/2025 20:00:00","1512.36","Cancelled"
"677","177","11/09/2025 13:00:00","1529.47","New"
"678","178","11/09/2025 06:00:00","1546.58","Paid"
"679","179","11/08/2025 23:00:00","1563.69","Shipped"
"680","180","11/08/2025 16:00:00","1580.80","Cancelled"
"681","181","11/08/2025 09:00:00","1597.91","New"
"682","182","11/08/2025 02:00:00","1614.02","Paid"
"683","183","11/07/2025 19:00:00","1631.13","Shipped"
"684","184","11/07/2025 12:00:00","1648.24","Cancelled"
"685","185","11/07/2025 05:00:00","1665.35","New"
"686","186","11/06/2025 22:00:00","1682.46","Paid"
"687","187","11/06/2025 15:00:00","1699.57","Shipped"
"688","188","11/06/2025 08:00:00","1716.68","Cancelled"
"689","189","11/06/2025 01:00:00","1733.79","New"
"690","190","11/05/2025 18:00:00","1750.90","Paid"
"691","191","11/05/2025 11:00:00","1767.01","Shipped"
"692","192","11/05/2025 04:00:00","1784.12","Cancelled"
"693","193","11/04/2025 21:00:00","1801.23","New"
"694","194","11/04/2025 14:00:00","1818.34","Paid"
"695","195","11/04/2025 07:00:00","1835.45","Shipped"
"696","196","11/04/2025 00:00:00","1852.56","Cancelled"
"697","197","11/03/2025 17:00:00","1869.67","New"
"698","198","11/03/2025 10:00:00","1886.78","Paid"
"699","199","11/03/2025 03:00:00","1903.89","Shipped"
"700","200","11/02/2025 20:00:00","1920.00","Cancelled"
"701","201","11/02/2025 13:00:00","1937.11","New"
"702","202","11/02/2025 06:00:00","1954.22","Paid"
"703","203","11/01/2025 23:00:00","1971.33","Shipped"
"704","204","11/01/2025 16:00:00","1988.44","Cancelled"
"705","205","11/01/2025 09:00:00","2005.55","New"
"706","206","11/01/2025 02:00:00","22.66","Paid"
"707","207","10/31/2025 19:00:00","39.77","Shipped"
"708","208","10/31/2025 12:00:00","56.88","Cancelled"
"709","209","10/31/2025 05:00:00","73.99","New"
"710","210","10/30/2025 22:00:00","90.10","Paid"
"711","211","10/30/2025 15:00:00","107.21","Shipped"
"712","212","10/30/2025 08:00:00","124.32","Cancelled"
"713","213","10/30/2025 01:00:00","141.43","New"
"714","214","10/29/2025 18:00:00","158.54","Paid"
"715","215","10/29/2025 11:00:00","175.65","Shipped"
"716","216","10/29/2025 04:00:00","192.76","Cancelled"
"717","217","10/28/2025 21:00:00","209.87","New"
"718","218","10/28/2025 14:00:00","226.98","Paid"
"719","219","10/28/2025 07:00:00","243.09","Shipped"
"720","220","10/28/2025 00:00:00","260.20","Cancelled"
"721","221","10/27/2025 17:00:00","277.31","New"
"722","222","10/27/2025 10:00:00","294.42","Paid"
"723","223","10/27/2025 03:00:00","311.53","Shipped"
"724","224","10/26/2025 20:00:00","328.64","Cancelled"
"725","225","10/26/2025 13:00:00","345.75","New"
"726","226","10/26/2025 06:00:00","362.86","Paid"
"727","227","10/25/2025 23:00:00","379.97","Shipped"
"728","228","10/25/2025 16:00:00","396.08","Cancelled"
"729","229","10/25/2025 09:00:00","413.19","New"
"730","230","10/25/2025 02:00:00","430.30","Paid"
"731","231","10/24/2025 19:00:00","447.41","Shipped"
"732","232","10/24/2025 12:00:00","464.52","Cancelled"
"733","233","10/24/2025 05:00:00","481.63","New"
"734","234","10/23/2025 22:00:00","498.74","Paid"
"735","235","10/23/2025 15:00:00","515.85","Shipped"
"736","236","10/23/2025 08:00:00","532.96","Cancelled"
"737","237","10/23/2025 01:00:00","549.07","New"
"738","238","10/22/2025 18:00:00","566.18","Paid"
"739","239","10/22/2025 11:00:00","583.29","Shipped"
"740","240","10/22/2025 04:00:00","600.40","Cancelled"
"741","241","10/21/2025 21:00:00","617.51","New"
"742","242","10/21/2025 14:00:00","634.62","Paid"
"743","243","10/21/2025 07:00:00","651.73","Shipped"
"744","244","10/21/2025 00:00:00","668.84","Cancelled"
"745","245","10/20/2025 17:00:00","685.95","New"
"746","246","10/20/2025 10:00:00","702.06","Paid"
"747","247","10/20/2025 03:00:00","719.17","Shipped"
"748","248","10/19/2025 20:00:00","736.28","Cancelled"
"749","249","10/19/2025 13:00:00","753.39","New"
"750","250","10/19/2025 06:00:00","770.50","Paid"
"751","251","10/18/2025 23:00:00","787.61","Shipped"
"752","252","10/18/2025 16:00:00","804.72","Cancelled"
"753","253","10/18/2025 09:00:00","821.83","New"
"754","254","10/18/2025 02:00:00","838.94","Paid"
"755","255","10/17/2025 19:00:00","855.05","Shipped"
"756","256","10/17/2025 12:00:00","872.16","Cancelled"
"757","257","10/17/2025 05:00:00","889.27","New"
"758","258","10/16/2025 22:00:00","906.38","Paid"
"759","259","10/16/2025 15:00:00","923.49","Shipped"
"760","260","10/16/2025 08:00:00","940.60","Cancelled"
"761","261","10/16/2025 01:00:00","957.71","New"
"762","262","10/15/2025 18:00:00","974.82","Paid"
"763","263","10/15/2025 11:00:00","991.93","Shipped"
"764","264","10/15/2025 04:00:00","1008.04","Cancelled"
"765","265","10/14/2025 21:00:00","1025.15","New"
"766","266","10/14/2025 14:00:00","1042.26","Paid"
"767","267","10/14/2025 07:00:00","1059.37","Shipped"
"768","268","10/14/2025 00:00:00","1076.48","Cancelled"
"769","269","10/13/2025 17:00:00","1093.59","New"
"770","270","10/13/2025 10:00:00","1110.70","Paid"
"771","271","10/13/2025 03:00:00","1127.81","Shipped"
"772","272","10/12/2025 20:00:00","1144.92","Cancelled"
"773","273","10/12/2025 13:00:00","1161.03","New"
"774","274","10/12/2025 06:00:00","1178.14","Paid"
"775","275","10/11/2025 23:00:00","1195.25","Shipped"
"776","276","10/11/2025 16:00:00","1212.36","Cancelled"
"777","277","10/11/2025 09:00:00","1229.47","New"
"778","278","10/11/2025 02:00:00","1246.58","Paid"
"779","279","10/10/2025 19:00:00","1263.69","Shipped"
"780","280","10/10/2025 12:00:00","1280.80","Cancelled"
"781","281","10/10/2025 05:00:00","1297.91","New"
"782","282","10/09/2025 22:00:00","1314.02","Paid"
"783","283","10/09/2025 15:00:00","1331.13","Shipped"
"784","284","10/09/2025 08:00:00","1348.24","Cancelled"
"785","285","10/09/2025 01:00:00","1365.35","New"
"786","286","10/08/2025 18:00:00","1382.46","Paid"
"787","287","10/08/2025 11:00:00","1399.57","Shipped"
"788","288","10/08/2025 04:00:00","1416.68","Cancelled"
"789","289","10/07/2025 21:00:00","1433.79","New"
"790","290","10/07/2025 14:00:00","1450.90","Paid"
"791","291","10/07/2025 07:00:00","1467.01","Shipped"
"792","292","10/07/2025 00:00:00","1484.12","Cancelled"
"793","293","10/06/2025 17:00:00","1501.23","New"
"794","294","10/06/2025 10:00:00","1518.34","Paid"
"795","295","10/06/2025 03:00:00","1535.45","Shipped"
"796","296","10/05/2025 20:00:00","1552.56","Cancelled"
"797","297","10/05/2025 13:00:00","1569.67","New"
"798","298","10/05/2025 06:00:00","1586.78","Paid"
"799","299","10/04/2025 23:00:00","1603.89","Shipped"
"800","300","10/04/2025 16:00:00","1620.00","Cancelled"
"801","301","10/04/2025 09:00:00","1637.11","New"
"802","302","10/04/2025 02:00:00","1654.22","Paid"
"803","303","10/03/2025 19:00:00","1671.33","Shipped"
"804","304","10/03/2025 12:00:00","1688.44","Cancelled"
"805","305","10/03/2025 05:00:00","1705.55","New"
"806","306","10/02/2025 22:00:00","1722.66","Paid"
"807","307","10/02/2025 15:00:00","1739.77","Shipped"
"808","308","10/02/2025 08:00:00","1756.88","Cancelled"
"809","309","10/02/2025 01:00:00","1773.99","New"
"810","310","10/01/2025 18:00:00","1790.10","Paid"
"811","311","10/01/2025 11:00:00","1807.21","Shipped"
"812","312","10/01/2025 04:00:00","1824.32","Cancelled"
"813","313","09/30/2025 21:00:00","1841.43","New"
"814","314","09/30/2025 14:00:00","1858.54","Paid"
"815","315","09/30/2025 07:00:00","1875.65","Shipped"
"816","316","09/30/2025 00:00:00","1892.76","Cancelled"
"817","317","09/29/2025 17:00:00","1909.87","New"
"818","318","09/29/2025 10:00:00","1926.98","Paid"
"819","319","09/29/2025 03:00:00","1943.09","Shipped"
"820","320","09/28/2025 20:00:00","1960.20","Cancelled"
"821","321","09/28/2025 13:00:00","1977.31","New"
"822","322","09/28/2025 06:00:00","1994.42","Paid"
"823","323","09/27/2025 23:00:00","2011.53","Shipped"
"824","324","09/27/2025 16:00:00","28.64","Cancelled"
"825","325","09/27/2025 09:00:00","45.75","New"
"826","326","09/27/2025 02:00:00","62.86","Paid"
"827","327","09/26/2025 19:00:00","79.97","Shipped"
"828","328","09/26/2025 12:00:00","96.08","Cancelled"
"829","329","09/26/2025 05:00:00","113.19","New"
"830","330","09/25/2025 22:00:00","130.30","Paid"
"831","331","09/25/2025 15:00:00","147.41","Shipped"
"832","332","09/25/2025 08:00:00","164.52","Cancelled"
"833","333","09/25/2025 01:00:00","181.63","New"
"834","334","09/24/2025 18:00:00","198.74","Paid"
"835","335","09/24/2025 11:00:00","215.85","Shipped"
"836","336","09/24/2025 04:00:00","232.96","Cancelled"
"837","337","09/23/2025 21:00:00","249.07","New"
"838","338","09/23/2025 14:00:00","266.18","Paid"
"839","339","09/23/2025 07:00:00","283.29","Shipped"
"840","340","09/23/2025 00:00:00","300.40","Cancelled"
"841","341","09/22/2025 17:00:00","317.51","New"
"842","342","09/22/2025 10:00:00","334.62","Paid"
"843","343","09/22/2025 03:00:00","351.73","Shipped"
"844","344","09/21/2025 20:00:00","368.84","Cancelled"
"845","345","09/21/2025 13:00:00","385.95","New"
"846","346","09/21/2025 06:00:00","402.06","Paid"
"847","347","09/20/2025 23:00:00","419.17","Shipped"
"848","348","09/20/2025 16:00:00","436.28","Cancelled"
"849","349","09/20/2025 09:00:00","453.39","New"
"850","350","09/20/2025 02:00:00","470.50","Paid"
"851","351","09/19/2025 19:00:00","487.61","Shipped"
"852","352","09/19/2025 12:00:00","504.72","Cancelled"
"853","353","09/19/2025 05:00:00","521.83","New"
"854","354","09/18/2025 22:00:00","538.94","Paid"
"855","355","09/18/2025 15:00:00","555.05","Shipped"
"856","356","09/18/2025 08:00:00","572.16","Cancelled"
"857","357","09/18/2025 01:00:00","589.27","New"
"858","358","09/17/2025 18:00:00","606.38","Paid"
"859","359","09/17/2025 11:00:00","623.49","Shipped"
"860","360","09/17/2025 04:00:00","640.60","Cancelled"
"861","361","09/16/2025 21:00:00","657.71","New"
"862","362","09/16/2025 14:00:00","674.82","Paid"
"863","363","09/16/2025 07:00:00","691.93","Shipped"
"864","364","09/16/2025 00:00:00","708.04","Cancelled"
"865","365","09/15/2025 17:00:00","725.15","New"
"866","366","09/15/2025 10:00:00","742.26","Paid"
"867","367","09/15/2025 03:00:00","759.37","Shipped"
"868","368","09/14/2025 20:00:00","776.48","Cancelled"
"869","369","09/14/2025 13:00:00","793.59","New"
"870","370","09/14/2025 06:00:00","810.70","Paid"
"871","371","09/13/2025 23:00:00","827.81","Shipped"
"872","372","09/13/2025 16:00:00","844.92","Cancelled"
"873","373","09/13/2025 09:00:00","861.03","New"
"874","374","09/13/2025 02:00:00","878.14","Paid"
"875","375","09/12/2025 19:00:00","895.25","Shipped"
"876","376","09/12/2025 12:00:00","912.36","Cancelled"
"877","377","09/12/2025 05:00:00","929.47","New"
"878","378","09/11/2025 22:00:00","946.58","Paid"
"879","379","09/11/2025 15:00:00","963.69","Shipped"
"880","380","09/11/2025 08:00:00","980.80","Cancelled"
"881","381","09/11/2025 01:00:00","997.91","New"
"882","382","09/10/2025 18:00:00","1014.02","Paid"
"883","383","09/10/2025 11:00:00","1031.13","Shipped"
"884","384","09/10/2025 04:00:00","1048.24","Cancelled"
"885","385","09/09/2025 21:00:00","1065.35","New"
"886","386","09/09/2025 14:00:00","1082.46","Paid"
"887","387","09/09/2025 07:00:00","1099.57","Shipped"
"888","388","09/09/2025 00:00:00","1116.68","Cancelled"
"889","389","09/08/2025 17:00:00","1133.79","New"
"890","390","09/08/2025 10:00:00","1150.90","Paid"
"891","391","09/08/2025 03:00:00","1167.01","Shipped"
"892","392","09/07/2025 20:00:00","1184.12","Cancelled"
"893","393","09/07/2025 13:00:00","1201.23","New"
"894","394","09/07/2025 06:00:00","1218.34","Paid"
"895","395","09/06/2025 23:00:00","1235.45","Shipped"
"896","396","09/06/2025 16:00:00","1252.56","Cancelled"
"897","397","09/06/2025 09:00:00","1269.67","New"
"898","398","09/06/2025 02:00:00","1286.78","Paid"
"899","399","09/05/2025 19:00:00","1303.89","Shipped"
"900","400","09/05/2025 12:00:00","1320.00","Cancelled"
"901","401","09/05/2025 05:00:00","1337.11","New"
"902","402","09/04/2025 22:00:00","1354.22","Paid"
"903","403","09/04/2025 15:00:00","1371.33","Shipped"
"904","404","09/04/2025 08:00:00","1388.44","Cancelled"
"905","405","09/04/2025 01:00:00","1405.55","New"
"906","406","09/03/2025 18:00:00","1422.66","Paid"
"907","407","09/03/2025 11:00:00","1439.77","Shipped"
"908","408","09/03/2025 04:00:00","1456.88","Cancelled"
"909","409","09/02/2025 21:00:00","1473.99","New"
"910","410","09/02/2025 14:00:00","1490.10","Paid"
"911","411","09/02/2025 07:00:00","1507.21","Shipped"
"912","412","09/02/2025 00:00:00","1524.32","Cancelled"
"913","413","09/01/2025 17:00:00","1541.43","New"
"914","414","09/01/2025 10:00:00","1558.54","Paid"
"915","415","09/01/2025 03:00:00","1575.65","Shipped"
"916","416","08/31/2025 20:00:00","1592.76","Cancelled"
"917","417","08/31/2025 13:00:00","1609.87","New"
"918","418","08/31/2025 06:00:00","1626.98","Paid"
"919","419","08/30/2025 23:00:00","1643.09","Shipped"
"920","420","08/30/2025 16:00:00","1660.20","Cancelled"
"921","421","08/30/2025 09:00:00","1677.31","New"
"922","422","08/30/2025 02:00:00","1694.42","Paid"
"923","423","08/29/2025 19:00:00","1711.53","Shipped"
"924","424","08/29/2025 12:00:00","1728.64","Cancelled"
"925","425","08/29/2025 05:00:00","1745.75","New"
"926","426","08/28/2025 22:00:00","1762.86","Paid"
"927","427","08/28/2025 15:00:00","1779.97","Shipped"
"928","428","08/28/2025 08:00:00","1796.08","Cancelled"
"929","429","08/28/2025 01:00:00","1813.19","New"
"930","430","08/27/2025 18:00:00","1830.30","Paid"
"931","431","08/27/2025 11:00:00","1847.41","Shipped"
"932","432","08/27/2025 04:00:00","1864.52","Cancelled"
"933","433","08/26/2025 21:00:00","1881.63","New"
"934","434","08/26/2025 14:00:00","1898.74","Paid"
"935","435","08/26/2025 07:00:00","1915.85","Shipped"
"936","436","08/26/2025 00:00:00","1932.96","Cancelled"
"937","437","08/25/2025 17:00:00","1949.07","New"
"938","438","08/25/2025 10:00:00","1966.18","Paid"
"939","439","08/25/2025 03:00:00","1983.29","Shipped"
"940","440","08/24/2025 20:00:00","2000.40","Cancelled"
"941","441","08/24/2025 13:00:00","2017.51","New"
"942","442","08/24/2025 06:00:00","34.62","Paid"
"943","443","08/23/2025 23:00:00","51.73","Shipped"
"944","444","08/23/2025 16:00:00","68.84","Cancelled"
"945","445","08/23/2025 09:00:00","85.95","New"
"946","446","08/23/2025 02:00:00","102.06","Paid"
"947","447","08/22/2025 19:00:00","119.17","Shipped"
"948","448","08/22/2025 12:00:00","136.28","Cancelled"
"949","449","08/22/2025 05:00:00","153.39","New"
"950","450","08/21/2025 22:00:00","170.50","Paid"
"951","451","08/21/2025 15:00:00","187.61","Shipped"
"952","452","08/21/2025 08:00:00","204.72","Cancelled"
"953","453","08/21/2025 01:00:00","221.83","New"
"954","454","08/20/2025 18:00:00","238.94","Paid"
"955","455","08/20/2025 11:00:00","255.05","Shipped"
"956","456","08/20/2025 04:00:00","272.16","Cancelled"
"957","457","08/19/2025 21:00:00","289.27","New"
"958","458","08/19/2025 14:00:00","306.38","Paid"
"959","459","08/19/2025 07:00:00","323.49","Shipped"
"960","460","08/19/2025 00:00:00","340.60","Cancelled"
"961","461","08/18/2025 17:00:00","357.71","New"
"962","462","08/18/2025 10:00:00","374.82","Paid"
"963","463","08/18/2025 03:00:00","391.93","Shipped"
"964","464","08/17/2025 20:00:00","408.04","Cancelled"
"965","465","08/17/2025 13:00:00","425.15","New"
"966","466","08/17/2025 06:00:00","442.26","Paid"
"967","467","08/16/2025 23:00:00","459.37","Shipped"
"968","468","08/16/2025 16:00:00","476.48","Cancelled"
"969","469","08/16/2025 09:00:00","493.59","New"
"970","470","08/16/2025 02:00:00","510.70","Paid"
"971","471","08/15/2025 19:00:00","527.81","Shipped"
"972","472","08/15/2025 12:00:00","544.92","Cancelled"
"973","473","08/15/2025 05:00:00","561.03","New"
"974","474","08/14/2025 22:00:00","578.14","Paid"
"975","475","08/14/2025 15:00:00","595.25","Shipped"
"976","476","08/14/2025 08:00:00","612.36","Cancelled"
"977","477","08/14/2025 01:00:00","629.47","New"
"978","478","08/13/2025 18:00:00","646.58","Paid"
"979","479","08/13/2025 11:00:00","663.69","Shipped"
"980","480","08/13/2025 04:00:00","680.80","Cancelled"
"981","481","08/12/2025 21:00:00","697.91","New"
"982","482","08/12/2025 14:00:00","714.02","Paid"
"983","483","08/12/2025 07:00:00","731.13","Shipped"
"984","484","08/12/2025 00:00:00","748.24","Cancelled"
"985","485","08/11/2025 17:00:00","765.35","New"
"986","486","08/11/2025 10:00:00","782.46","Paid"
"987","487","08/11/2025 03:00:00","799.57","Shipped"
"988","488","08/10/2025 20:00:00","816.68","Cancelled"
"989","489","08/10/2025 13:00:00","833.79","New"
"990","490","08/10/2025 06:00:00","850.90","Paid"
"991","491","08/09/2025 23:00:00","867.01","Shipped"
"992","492","08/09/2025 16:00:00","884.12","Cancelled"
"993","493","08/09/2025 09:00:00","901.23","New"
"994","494","08/09/2025 02:00:00","918.34","Paid"
"995","495","08/08/2025 19:00:00","935.45","Shipped"
"996","496","08/08/2025 12:00:00","952.56","Cancelled"
"997","497","08/08/2025 05:00:00","969.67","New"
"998","498","08/07/2025 22:00:00","986.78","Paid"
"999","499","08/07/2025 15:00:00","1003.89","Shipped"
"1000","500","08/07/2025 08:00:00","1020.00","Cancelled"
"1001","1","08/07/2025 01:00:00","1037.11","New"
"1002","2","08/06/2025 18:00:00","1054.22","Paid"
"1003","3","08/06/2025 11:00:00","1071.33","Shipped"
"1004","4","08/06/2025 04:00:00","1088.44","Cancelled"
"1005","5","08/05/2025 21:00:00","1105.55","New"
